date,predicted,lower_1rmse,upper_1rmse,series
2025-10-01,98.76708984375,85.8043403023674,111.7298393851326,ivf_turistico_bienes
2026-01-01,100.69255828857422,87.72980874719161,113.65530782995683,ivf_turistico_bienes
2026-04-01,102.50936126708984,89.54661172570724,115.47211080847245,ivf_turistico_bienes
2026-07-01,100.80258178710938,87.83983224572677,113.76533132849198,ivf_turistico_bienes
2026-10-01,97.57685089111328,84.61410134973067,110.53960043249589,ivf_turistico_bienes
