date,predicted,lower_1rmse,upper_1rmse,series
2025-10-01,88.3860092163086,71.4533652504843,105.31865318213289,ivf_turistico_total
2026-01-01,88.38600158691406,71.45335762108976,105.31864555273836,ivf_turistico_total
2026-04-01,88.3860092163086,71.4533652504843,105.31865318213289,ivf_turistico_total
2026-07-01,88.3860092163086,71.4533652504843,105.31865318213289,ivf_turistico_total
2026-10-01,88.3860092163086,71.4533652504843,105.31865318213289,ivf_turistico_total
