date,predicted,lower_1rmse,upper_1rmse,series
2025-10-01,100.13285064697266,95.51802096615174,104.74768032779357,ivf_total_nacional
2026-01-01,99.15065002441406,94.53582034359314,103.76547970523498,ivf_total_nacional
2026-04-01,100.81431579589844,96.19948611507752,105.42914547671936,ivf_total_nacional
2026-07-01,98.90141296386719,94.28658328304627,103.5162426446881,ivf_total_nacional
2026-10-01,100.95586395263672,96.3410342718158,105.57069363345764,ivf_total_nacional
